361°龔俊同款軌跡系列2.0夏日短袖圓領T預購 ｜ 青春來襲 熱愛不畢業,361度,221000,1550,https://www.zeczec.com//projects/z-df003d4fc9,"全球同步 全台獨家首發龔俊同款軌跡系列2.0 夏日短袖圓領T，預購即將開跑，不容錯過的多一度熱愛！,zeczec",5 天,2022/06/18 12:00 – 2022/06/24 23:59,2022/06/18 12:00:00,2022/06/24 23:59:00
地表最強指環吊繩【日本 ROOT CO. Gravity Ring Strap 指環吊繩 ver. 2 】經典回歸，體驗再升級！,攜帶電話,40610,650,https://www.zeczec.com//projects/root-co-gravity-ring-strap-ver2,"極度輕巧/舒適觸感/穩固設計/耐重1.5公斤/齒輪造型設計/耐刮耐磨損，經典回歸，體驗再升級，改變你對指環吊繩的看法！,zeczec",29 天,2022/06/17 12:00 – 2022/07/18 23:59,2022/06/17 12:00:00,2022/07/18 23:59:00
丹麥爸媽也瘋狂的 MODU 回來啦！全新推出「半球積木」讓建築小宇宙再爆發！,MODU TAIWAN (QBEAN),1181330,10350,https://www.zeczec.com//projects/modu-ball,"MODU 是一組真人大小的變形積木，它可以是 √學步車 √搖搖馬 √滑步車 √甚至是平衡板－想要什麼玩具都可以自己搭！MODU 已經準備好要讓孩子們的「建築小宇宙」大爆發！,zeczec",40 天,2022/06/16 20:00 – 2022/07/30 02:00,2022/06/16 20:00:00,2022/07/30 02:00:00
澳洲 BeetBox 極輕玻璃餐盒｜食尚環保新主張！最美餐盒來嘍～,KoolKado,60938,890,https://www.zeczec.com//projects/beetbox,"可微波、可冷凍，密封升級 99% 防漏，850 ml 大容量搭上羽量強化玻璃， 讓你食尚帶著走，三餐隨時吃得優雅又環保！,zeczec",39 天,2022/06/16 12:00 – 2022/07/29 02:00,2022/06/16 12:00:00,2022/07/29 02:00:00
 【Jolly安心居家方案】獨家首發的超可愛Disney水壺組合，搭配超值任選好禮，只要市價的五折!,Jolly Factory,22900,4580,https://www.zeczec.com//projects/jolly-disney,"在家玩樂大禮包，內有獨家款Disney水壺、兒童沙發 與 彈跳床/滑梯籃球架/畫板書架(三選一)，優選組合除了能幫家長們緩口氣外，也希望孩子待在家的時光都充滿歡樂~,zeczec",26 天,2022/06/16 12:00 – 2022/07/16 02:00,2022/06/16 12:00:00,2022/07/16 02:00:00
韓國 SESON 握把式蓮蓬頭｜同時運用雙手進行塗抹沖洗，快速開關按壓一秒止水！,Idea & Life 居家生活,26088,899,https://www.zeczec.com//projects/seson,"擁有超細柔親膚水壓、增壓省水設計，抹洗、沖水同時進行，讓洗澡更有效率；也能在沐浴時與寵物、小孩增添更多接觸，好安撫。,zeczec",39 天,2022/06/16 11:00 – 2022/07/29 02:00,2022/06/16 11:00:00,2022/07/29 02:00:00
【兵鬥 - 龍博士腦力對戰】Flipee-Brain Battle | 益智ｘ競速ｘ對戰ｘ空間視覺ｘ細微觀察ｘ人際互動 | 龍博士首款對戰積木遊戲，先贏先翻桌 !,LONPOS 龍博士,1300,650,https://www.zeczec.com//projects/lonpos-flipee-brainbattle,"完成挑戰，就能將對手翻桌 ! 龍博士首款競速對戰型的積木益智遊戲。有趣的遊戲互動，激發孩子對動腦的興趣；組合排列積木，發展空間智能；完成拼圖過程，提升解決問題能力；以對戰方式，增強反應力與專注力。,zeczec",66 天,2022/06/16 09:00 – 2022/08/24 23:59,2022/06/16 09:00:00,2022/08/24 23:59:00
香風淨涼晴雨傘｜全球首發｜榮獲發明專利｜清淨X涼風X香氛X遮陽｜陽傘四合一 晴雨兩用 全新革命 (男女適用),美而耐(MEI&NAI),113721,1320,https://www.zeczec.com//projects/MEIandNAI-fragrant-fresh-cool,"為悶熱天氣研發，結合空氣清淨、涼爽風口、持久香氛、遮陽遮雨，所有困擾一次解決，優雅、舒適一手帶著走，美而耐陪你度過每個晴雨天！,zeczec",42 天,2022/06/15 21:00 – 2022/08/01 02:00,2022/06/15 21:00:00,2022/08/01 02:00:00
【 BUTEO 居家 / 戶外隨行桌 】Bunker 堡壘系列，無論簡單單桌，或變化成 T 型配置，都是您「 門裡、屋外 」的高顏值隨行好桌！,鵟製所股份有限公司,3280760,1584,https://www.zeczec.com//projects/buteo-t,"台灣首個戶外露營品牌，由三位不同領域之設計人創辦，融合室內空間、視覺平面、動畫特效、工業應用等全方位角度作為創作基礎，面對眾多日、韓系品牌的市場獨佔，鵟製所期許能走出自己的路，在設計的領域裡證明...,zeczec",16 天,2022/06/15 21:00 – 2022/07/05 23:59,2022/06/15 21:00:00,2022/07/05 23:59:00
【好事多磨-浸泡式冷萃冰咖啡】任何容器都可以放的咖啡包，每天給自己一杯冰涼順口的好咖啡！Howsdomo coffee ,Howsdomo,19840,799,https://www.zeczec.com//projects/howsdomo-coffee,"改良濾掛咖啡，以冷水沖泡，放入冰箱靜置，一早即可享用香醇且冰涼順口的冰咖啡！不用擔心冰塊稀釋咖啡風味，自製冷萃咖啡，乾淨又安心！,zeczec",26 天,2022/06/15 12:00 – 2022/07/15 23:59,2022/06/15 12:00:00,2022/07/15 23:59:00
