RAF KAMPO 純分離植萃乳清蛋白｜最適合華人的乳清蛋白｜需要的營養一包搞定｜專利成份劑量清楚｜獨家腸道保護配方,RAF KAMPO,325640,2580,https://www.zeczec.com//projects/rafkampo,"全新舒眠配方與晶亮配方，是您補充蛋白質同時修護機能的新選擇。選用多國專利成份，安心有保障，每份均含有25公克以上蛋白質。,zeczec",45 天,2022/05/08 12:00 – 2022/06/22 23:59,2022/05/08 12:00:00,2022/06/22 23:59:00
蟲宇宙 — 專業昆蟲迷系列T恤,bugverse01,6720,3360,https://www.zeczec.com//projects/bugverse01,"由設計師原創的昆蟲圖案，專業昆蟲迷就能辨識的各種迷人的物種和特性，非飽和色系重磅精梳棉T恤。,zeczec",48 天,2022/05/06 20:00 – 2022/06/25 23:59,2022/05/06 20:00:00,2022/06/25 23:59:00
wesmile 為您呈上完美生活最應該擁有的『 PARIS LUXURY 巴黎奢華系列 美顏超音波AI智能電動牙刷洗臉機 』，一機在手，滿足您口腔與臉部清潔所有需求。,躍杰股份有限公司,3290,3690,https://www.zeczec.com//projects/wesmile-paris-luxury,"wesmile 刷牙 洗臉 一機搞定！最高品質的電動牙刷洗臉機！,zeczec",43 天,2022/05/06 00:00 – 2022/06/20 23:59,2022/05/06 00:00:00,2022/06/20 23:59:00
獨家首創最耐操耐衝的聲波極限衝鋒襪｜全方位運動X最強吸震防護 登峰潮流再進擊 躍出雙腳的衝勁！,藍盾騎士 Lendan Knight,94685,740,https://www.zeczec.com//projects/ldknight123,"駕馭所有運動的聲波極限衝鋒襪，五項登峰制霸功能，最強抗震舒緩、乾爽舒適、耐磨耐操等職業級感受，讓您運動時衝鋒前線，足下安心無『味』！,zeczec",49 天,2022/05/05 20:00 – 2022/06/26 23:59,2022/05/05 20:00:00,2022/06/26 23:59:00
神奇橡木桶 ▏讓您變身品酒界的魔法師,以諾國際貿易有限公司,0,100000,https://www.zeczec.com//projects/Magic-Oak-Barrel,"不同凡嚮的時光之旅、你給它2分鍾、它給你30年,zeczec",58 天,2022/05/05 18:00 – 2022/07/05 23:59,2022/05/05 18:00:00,2022/07/05 23:59:00
【雲米】方糖洗碗機 - 「我不想洗碗！」入手人生第一台免安裝洗碗機,雲米 VIOMI,5394801,7990,https://www.zeczec.com//projects/sugar,"萬元內、免安裝、超省水！比手洗省 10 倍水量，16 道強力水柱＋UVC 99.99% 強力殺菌，一鍵按下，讓曾經的洗碗惡夢，變得簡單俐落。,zeczec",29 天,2022/05/05 12:00 – 2022/06/07 02:00,2022/05/05 12:00:00,2022/06/07 02:00:00
韓國 HYUNDAI 捲捲地板｜輕輕一滾，DIY居家改造超easy！吸震隔音、軟底設計，寵物嬰兒都安心！,韓國 Hyundai 現代科技家居,537430,2180,https://www.zeczec.com//projects/hyundai-rolling-floor,"韓國 HYUNDAI 最新「捲捲地板」，不僅擁有舒適腳感，更能吸震隔音，九大功能輕鬆幫您解決家裡傳統地板的問題，最重要的是：自己鋪5坪地板只要1小時，租屋族也能輕鬆上手！,zeczec",41 天,2022/05/05 12:00 – 2022/06/19 02:00,2022/05/05 12:00:00,2022/06/19 02:00:00
＊重磅家庭號雞湯組＊防疫自己來，用料理拿回健康主導權＊將客人視為家人的料理職人,雞鳴而起crowing,8200,2800,https://www.zeczec.com//projects/fang-yi-zi-ji-lai,"『我堅持現點現料理，就跟堅持食材親挑細選一樣！』 我是雞鳴而起的掌勺人，嚴選上等食材與黑羽土雞，厚工細熬慢燉，絕不減料速成。與疫情共處的現在，更希望以香濃繞喉的美味，用食療代替醫療，防疫自己來。,zeczec",23 天,2022/05/05 12:00 – 2022/05/31 23:59,2022/05/05 12:00:00,2022/05/31 23:59:00
【Radiance | 用專業的技術，打造出高CP值的燈具】，Luna一手掌握、亮彩聚焦，提供給您燈光饗宴,Radiance,0,7200,https://www.zeczec.com//projects/radiance-cp-luna,"【Radiance | 用專業的技術，打造出高CP值的燈具】，Luna一手掌握、亮彩聚焦，提供給您燈光饗宴,zeczec",38 天,2022/05/05 12:00 – 2022/06/15 23:59,2022/05/05 12:00:00,2022/06/15 23:59:00
【彿堤斯 | 中型寵物烘毛室】為台灣「中大型汪喵」及「多寵家庭」量身打造！,清度,1043701,16800,https://www.zeczec.com//projects/vortice,"一款專為體型 7-15 公斤的中型犬、大型貓，以及有著多隻小型寵物的家庭所設計，超越 5 星等級，寬敞、舒適、輕鬆無壓力的烘毛空間！,zeczec",28 天,2022/05/05 11:00 – 2022/06/05 23:59,2022/05/05 11:00:00,2022/06/05 23:59:00
